task_name,instance_id,instance_content,standard_output,nl_output,nl_score,spl_output,spl_score,risen_output,risen_score,rodes_output,rodes_score
task729_,34,"In a breach of contract action brought by a supplier against a grocery store for refusing to buy his artisanal bread and goat cheese, the supplier calls his ex-wife to testify about the business the supplier operated and the financial effect of the breach on his business and personal finances. On cross-examination she admits that she is the supplier's former spouse. Thereafter, on re-direct, the supplier's attorney seeks to have the ex-wife testify that she and the supplier have not spoken to each other since their bitter divorce proceeding threeyears ago. The ex-wife's testimony is
(A)admissible under the family history exception to the hearsay rule. (B)admissible, because the ex-wife's answer might rebut the inference of bias.  (C)inadmissible, because it relates to a collateral matter.  (D)inadmissible, because it is irrelevant to any substantive issue in the case. ",B,B,1,B,1,B,1,B,1
task729_,35,"A woman and a defendant entered into an arrangement where the woman promised to pay the defendant $10,000 to act as a surrogate mother. In return, the defendant agreed to be implanted with the woman's embryo and carry the baby to term. The woman paid the defendant the $10,000 upfront. During the seventh month of the pregnancy, the defendant changed her mind and decided to keep the child herself. The defendant moved out of state and gave birth to the baby, which she refuses to turn over to the woman. The defendant is guilty of
(A)no crime. (B)embezzlement. (C)kidnapping. (D)false pretenses.",A,D,0,D,0,D,0,D,0
task729_,36,"Which of the following is not an element of common law burglary?
(A)A breaking and entry (B)Of a dwelling, of another (C)During the daytime (D)With the intent to commit a felony therein.",C,C,1,C,1,C,1,C,1
task729_,37,"Delores was furiously chatting on her cell phone while driving to work. She was so distracted that she ran down Penelope in a crosswalk. The next day, Delores visited Penelope in the hospital and said, ""I will pay for all your medical expenses; I am very sorry that I was negligent."" At trial, Penelope tries to testify about the statement. Upon Delores' objection, what result?
(A)The entire statement is admissible. (B)Only the offer to pay portion of the statement is admissible. (C)Only the admission of negligence portion of the statement is admissible. (D)The entire statement is not admissible.",C,C,1,C,1,C,1,C,1
task729_,38,"A shrimp fishery is located in the coastal waters of a state. A large part of the catch is either frozen or canned, and distributed nationwide. The state legislature passed a statute requiring payment of a license fee of $25 for each shrimp boat owned by a resident and $2,500 for each boat owned by a nonresident. A resident of a neighboring state was a commercial shrimp fisherman who was denied a license after refusing to pay the $2,500 fee. The resident brought suit in federal court challenging the constitutionality of the state shrimp boat licensing statute. The federal court should
(A)hear the case on its merits. (B)dismiss the suit because the resident lacks standing. (C)dismiss the suit because it involves a question of state law. (D)abstain from jurisdiction because the constitutional issue should be litigated first in a state court.",A,A,1,D,0,A,1,D,0
task729_,39,"A young lawyer worked late at her office one night. When she finally decided to go home, she headed to the elevator, got in, and pushed the button for the ground floor. The elevator went all the way to the ground floor, but then just stopped there. The doors did not open. The lawyer tried pushing each of the buttons in the elevator and tried to use the intercom in the elevator to call for help, but nothing on the elevator's control panel seemed to be functioning. The lawyer was afraid that she would be stuck in the elevator all night. She began pounding on the doors and yelling. She started to feel panicked, hyperventilated, lost consciousness, and fell to the floor of the elevator. As she fell, she struck her head on the elevator wall, causing a large bump and bruise on her head. She was unconscious in the elevator for about 30 minutes before a security guard tried to use the elevator and realized it wasn't working. The guard managed to force the doors open and found the lawyer. At that moment, the lawyer regained consciousness. An investigation revealed that the elevator stopped working because it had not been properly maintained. The owner of the building had canceled all service and maintenance work on the elevator in order to save money. If the lawyer sues the building owner for false imprisonment, she will most likely
(A)prevail, because she was confined in the elevator for an unreasonably long period of time. (B)prevail, because she was injured during her confinement in the elevator. (C)not prevail, because the building owner did not intentionally cause the lawyer to be confined. (D)not prevail, because the lawyer was unconscious and unaware of what was happening for most of the confinement period.",C,C,1,C,1,C,1,C,1
task729_,40,"A buyer sent an e-mail to a retailer of camping supplies inquiring about the possibility of purchasing a tent that would sleep four adults. The buyer explained that he was planning for an upcoming camping trip at the end of the month. The retailer responded by e-mail:""I can sell you a tent that would sleep four, for $500. This price is good for one week. ""Three days later, the retailer learned from another seller of camping supplies that the same buyer had come to her store the day before and had inquired about purchasing a tent that would sleep four adults. The other seller told the retailer that she had quoted the buyer a price of $600 for a tent that would sleep four adults. The next day, the buyer telephoned the retailer and stated that he wanted to buy the tent for $500. The retailer replied: ""I do not want to sell to you. I tried to deal with you in good faith, but I hear you've been comparing my prices with other sellers. Why don't you deal with them!"" The retailer then slammed down the phone. Assume that the retailer's e-mail created in the buyer a valid power of acceptance. Was that power terminated when the retailer learned from the other seller of the buyer's conversation with the other seller?
(A)Yes, because the other seller gave factually accurate information to the retailer.  (B)Yes, because it gave the retailer reasonable grounds to believe that the buyer had rejected his offer.  (C)No, because the indirect communication to the retailer was oral.  (D)No, because the buyer's conversation with the other seller did not constitute a rejection. ",D,B,0,D,1,B,0,D,1
task729_,41,"An elderly man employed an attorney to make up his will. The man had no immediate relatives in his locality and no friends he could trust to enforce the will. The attorney induced the man to appoint the attorney to administer the will for a separate fee. He also promised the man that everything would be enforced exactly as he wished but only if he provided a special gift of $25,000 in the will to the attorney, which would be in addition to legal fees and administration fees. When the man dies, his surviving heirs challenged the foregoing provisions added by the lawyer. What legal theory most closely represents their challenge?
(A)Fraudulent alienation. (B)Undue influence. (C)Duress. (D)Mistake.",B,B,1,B,1,B,1,B,1
task729_,42,"A builder had a contract to build a swimming pool for a residential customer. That customer's next door neighbor went to the builder and paid him extra to break the contract with the customer and instead to build a swimming pool on the neighbor's premises. The builder commenced building a swimming pool for the neighbor and breached his contract with the original customer. The original customer sued his neighbor in a tort claim for damages. Does the original customer have a valid claim against his neighbor?
(A)Yes, the neighbor committed the tort of interference with contract relations by intentionally interfering with an existing contract. (B)No, people cannot be held in slavery; they have the right to contract with whomever they please. (C)No, the only remedy for the original customer is to sue the builder for breach of contract. (D)Yes, the neighbor committed the tort of interference with prospective advantage.",A,A,1,A,1,A,1,A,1
task729_,43,"A collector told a local coin dealer that he wished to purchase an 1804 silver dollar. The coin dealer told the collector that he would locate one of these rare coins and the cost would be approximately $40,000 plus a commission. The coin dealer successfully located and arranged for the purchase of the 1804 silver dollar. After the collector purchased the coin, a disagreement arose as to the amount of commission. The coin dealer brought suit, claiming that the agreed-upon amount was 15%. The collector contends that they agreed upon 12%. At trial, the coin dealer introduces photocopies of company records showing that in all his previous dealings with the collector, and all other customers as well, he charged a 15% commission when asked to locate rare coins. The court should find that the offer of this evidence is
(A)admissible, under the business records exception.  (B)admissible as past recollection recorded. (C)inadmissible as a violation of the best evidence rule. (D)inadmissible as hearsay not within any recognized exception.",A,A,1,A,1,A,1,A,1
task729_,44,"A man and a woman were involved in a car accident that occurred when the man abruptly switched lanes in front of the woman without signaling. Unable to stop, the woman hit the man's car into a median. Immediately after the accident, as the two drivers emerged from their vehicles, a pedestrian, obviously emotional and upset from having just observed an accident, ran up to the man and shouted, ""You careless driver, you. Didn't you ever learn that you're supposed to use a turn signal when you switch lanes?"" The pedestrian is never identified and is not present at trial. The pedestrian's statement is
(A)admissible as non-hearsay. (B)admissible, even though it is hearsay. (C)admissible under the excited utterance exception. (D)inadmissible, because the bystander cannot be identified and is not present at trial.",C,C,1,C,1,C,1,C,1
task729_,45,"Late one night, a defendant and a man broke into a jewelry store. As they were looting the store, the owner, who lived across the street, looked out his window and saw additional lights on in the store. The owner ran across the street to his store. Before he arrived, however, the defendant became scared and left the store through a back entrance. When the owner entered the store, the other man hid behind a display counter. As the owner walked toward the cash register, he discovered the man in a crouched position. Startled, the man pulled out a knife and stabbed the owner to death. In this jurisdiction, the applicable burglary statute includes all buildings. If he is subsequently arrested and charged with murder, can the defendant be found guilty?
(A)No, because the killing was unintentional.  (B)No, because he had renounced his participation in the burglary before the killing.  (C)No, because the owner's death was not a foreseeable consequence of the burglary.  (D)Yes, provided that he is also found guilty of burglary. ",D,D,1,D,1,D,1,D,1
task729_,46,"On June 1, a businessman opened a health and massage spa, which was located on First Street in the city. The spa also provided health club facilities, such as saunas, steam rooms, and whirlpool baths. A 75-year-old spinster resided across the street from the spa. The spinster opposed the opening of the spa because she believed that it was a ""cover"" for an illegal operation. During the day, the spinster sat in her rocking chair on her front porch and observed a constant stream of businessmen entering the spa. On the evening of June 29, the spinster, disguising her voice, called the spa and told the businessman, ""You pimp, why don't you take your dirty trade elsewhere?"" Without paying any attention to the call, the businessman hung up. The spinster then began making repeated crank telephone calls to the businessman's establishment. Every hour on the hour for the next three weeks, the spinster made her crank calls, harassing the businessman and his employees. As a result of the hourly phone calls, spa business was constantly disrupted, causing the businessman to suffer a decline in the volume of customers. After contacting the police, the businessman discovered that the spinster was the person making the harassing calls. If the businessman asserts a claim against the spinster, the theory on which he will most likely prevail is
(A)public nuisance. (B)private nuisance. (C)intentional infliction of emotional distress. (D)negligence.",B,B,1,B,1,B,1,B,1
task729_,47,"A city ordinance provides that it shall be unlawful for any person to litter in a public park, and that a violation of this ordinance shall be punished by a fine of not more than $100 or imprisonment for not more than 30 days. A protestor organized a demonstration against federal governmental support to rebels in a foreign country. The rally took place in a city park, and attracted about 100 supporters. During the rally, the protestor delivered a speech to the attendees. At the conclusion of his speech, the protestor said, ""I'm sick and tired of the garbage this administration is getting away with. Here's what I think about its policy of rebel aid . . . "" At which point, the protestor walked over to a trash can and dumped its contents on the ground. As the crowd cheered wildly, the protestor shouted, ""No more rebel aid . . . let's stop this garbage now!"" After littering the park, the protestor and his supporters left without picking up the trash. As a matter of constitutional law, may the protestor be prosecuted under the aforementioned city ordinance for littering the public park?
(A)No, because littering the park in these circumstances could be construed as symbolic speech and, thus, it is protected from government regulation by the First and Fourteenth Amendments. (B)No, because the facts do not indicate that the protestor's actions presented a clear and present danger that was likely to produce or incite imminent lawless action, thereby necessitating an abridgment of his freedom of speech. (C)Yes, because the city ordinance advances an important and legitimate public interest and is not directed at the suppression of communication. (D)Yes, because littering the park is conduct, not speech and, therefore, it may not be treated by the law as communication.",C,C,1,C,1,C,1,C,1
task729_,48,"A man owned land along the south side of a highway. To the south of the man's land was a lot owned by a woman who lived on it in a house. Five years ago the man conveyed a right-of-way easement over his land to the woman because it provided a more direct route between her house and the highway. The easement was evidenced by a clearly marked path. The document granting the easement was promptly recorded. Three years ago, the woman conveyed her house to the man. The man never took actual possession of the house. Two years ago, the man conveyed the house to a purchaser by a warranty deed. Two months after the purchaser moved into the house, a neighbor informed him about the easement. He then began using the path that had been marked on the man's land. When the man noticed the purchaser using the path, he erected a barricade on his land that effectively prevented the purchaser from using the path. The purchaser has sued the man, claiming that he has an easement over the man's land. Who is likely to prevail?
(A)The man, because the easement was extinguished. (B)The man, because the purchaser did not have actual notice of the easement at the time of acquisition. (C)The purchaser, because he purchased the house by warranty deed. (D)The purchaser, because the easement was of public record when he acquired the house.",A,D,0,D,0,D,0,D,0
task729_,49,"A man who owned a haberdashery placed an order by telephone from a wholesale supplier of cashmere and wool clothing, for ""triple-dozen purple cashmere socks, size 10 13 at current resale price. "" The supplier's sales agent orally accepted the order at the agreed price of $250 per dozen. In accordance with the supplier's customary business practice, the sales agent then mailed the following confirmation letter, which he signed and dated:""As per your telephone order, this letter serves to confirm the purchase of 36 dozen cashmere socks, color purple, size 10 13, at the agreed price of $250 per dozen. Total sales price: $9,000. ""This letter was received by the man, who briefly glanced at it but failed to notice the ""36 dozen"" wording or the total price. The man placed the letter in his files and did not respond to it. Three weeks later, the supplier tendered 36 dozen purple cashmere socks, which the man rejected on the grounds that he had ordered only three dozen. The supplier resold the same purple cashmere socks to another buyer for a total price of $8,000. The supplier sued the man for the $1,000 difference. If the man pleads the statute of frauds as a defense, will such a defense be successful?
(A)Yes, because the statute was not satisfied by the supplier's tender of the goods, which were rejected by the man, and the supplier did not rely on the oral agreement other than by attempting delivery. (B)Yes, because the agreed price for three dozen socks was over $500, and the supplier's written memo incorrectly stated the quantity of goods ordered. (C)No, because the supplier's written memo was sufficient to satisf' the statute as against the supplier, and the man, having reason to know of the memo's contents, failed to give notice of objection within 10 days of receipt. (D)No, because the supplier's written memo operated as an acceptance, with proposals for additional terms that became part of the contract after the man failed to object to such additional terms within a reasonable time.",C,C,1,C,1,C,1,C,1
task729_,50,"If certain fundamental rights are denied to some individuals but not others, then it is considered what type of problem?
(A)Substantive due process problem (B)Equal protection problem (C)Procedural due process problem (D)None of these",B,B,1,B,1,B,1,B,1
