task_name,instance_id,instance_content,standard_output,nl_output,nl_score,spl_output,spl_score,risen_output,risen_score,rodes_output,rodes_score
task190_,34,Sentence 1: Two men are conversing nearby a painting. Sentence 2: Two men are stealing a painting.,C,C,1,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: ""Two men are conversing nearby a painting.""
        sentence2: ""Two men are stealing a painting.""
    [END_INPUTS]

    [OUTPUTS]
        result: ""The sentences disagree.""
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: ""The sentences disagree."" SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT OUTPUT]
result: ""The sentences disagree.""
[END AGENT OUTPUT]",1,C,1,Output: C (Contradiction),1
task190_,35,Sentence 1: A crowd is gathered in a large outdoor public space. Sentence 2: There is a crowd gathered watching someone having a dramatic fight.,N,N,1,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: A crowd is gathered in a large outdoor public space.
        sentence2: There is a crowd gathered watching someone having a dramatic fight.
    [END_INPUTS]

    [OUTPUTS]
        result: neutral
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: neutral SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT: SentenceComparisonAgent]
    [VARIABLES]
        sentence1: A crowd is gathered in a large outdoor public space.
        sentence2: There is a crowd gathered watching someone having a dramatic fight.
        result: neutral
    [END_VARIABLES]

    [RESULT]
        The sentences are neutral. The first sentence describes a crowd in a public space, while the second sentence adds specific details about the crowd's activity. They do not directly agree or disagree with each other.
    [END_RESULT]
[END_AGENT]",1,N,1,Output: N (Neutral),1
task190_,36,Sentence 1: A girl is serving food and a man is staring at her. Sentence 2: A girl is serving food and notices a man is staring at her.,N,E,0,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: A girl is serving food and a man is staring at her.
        sentence2: A girl is serving food and notices a man is staring at her.
    [END_INPUTS]

    [OUTPUTS]
        result: The sentences agree.
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: The sentences agree. SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT OUTPUT]
result: The sentences agree.",0,E,0,Output: E (Entailment),0
task190_,37,Sentence 1: A woman wearing a white bolero jacket is holding a box with some items in it. Sentence 2: The woman is holding a bag.,C,C,1,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: A woman wearing a white bolero jacket is holding a box with some items in it.
        sentence2: The woman is holding a bag.
    [END_INPUTS]

    [OUTPUTS]
        result: The sentences disagree.
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: The sentences disagree. SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT: SentenceComparisonAgent]
    [VARIABLES]
        sentence1: A woman wearing a white bolero jacket is holding a box with some items in it.
        sentence2: The woman is holding a bag.
        result: The sentences disagree.
    [END_VARIABLES]
[END_AGENT]",1,C,1,Output: C (Contradiction),1
task190_,38,Sentence 1: A male hiker high in the mountains. Sentence 2: A guy is driving in the mountains.,C,C,1,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: A male hiker high in the mountains.
        sentence2: A guy is driving in the mountains.
    [END_INPUTS]

    [OUTPUTS]
        result: The sentences are neutral.
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: The sentences are neutral. SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT OUTPUT]
result: The sentences are neutral.
[END AGENT OUTPUT]",0,C,1,Output: C (Contradiction),1
task190_,39,Sentence 1: A very dirty man is sleeping on the step of a building. Sentence 2: A drunk man has passed out next to a puddle of vomit in front of a building.,N,C,0,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: A very dirty man is sleeping on the step of a building.
        sentence2: A drunk man has passed out next to a puddle of vomit in front of a building.
    [END_INPUTS]

    [OUTPUTS]
        result: The sentences disagree.
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: The sentences disagree. SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT: SentenceComparisonAgent]
    [VARIABLES]
        sentence1: A very dirty man is sleeping on the step of a building.
        sentence2: A drunk man has passed out next to a puddle of vomit in front of a building.
        result: The sentences disagree.
    [END_VARIABLES]
[END_AGENT]",0,C,0,Output: N (Neutral),1
task190_,40,"Sentence 1: A group of Indian men demonstrate the act of sleeping to 3 school children, a young boy, and two young girls. Sentence 2: Nobody is sleeping",C,C,1,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: A group of Indian men demonstrate the act of sleeping to 3 school children, a young boy, and two young girls.
        sentence2: Nobody is sleeping.
    [END_INPUTS]

    [OUTPUTS]
        result: The sentences disagree.
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: The sentences disagree. SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT: SentenceComparisonAgent]
    [VARIABLES]
        sentence1: A group of Indian men demonstrate the act of sleeping to 3 school children, a young boy, and two young girls.
        sentence2: Nobody is sleeping.
        result: The sentences disagree.
    [END_VARIABLES]
[END_AGENT]",1,C,1,Output: C (Contradiction),1
task190_,41,Sentence 1: Five men are sitting at a table with drinks. Sentence 2: Some men are drinking at a table.,C,E,0,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: ""Five men are sitting at a table with drinks.""
        sentence2: ""Some men are drinking at a table.""
    [END_INPUTS]

    [OUTPUTS]
        result: ""neutral""
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: ""neutral"" SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT OUTPUT]
result: ""neutral""
[END AGENT OUTPUT]",0,E,0,Output: E (Entailment),0
task190_,42,"Sentence 1: Three individuals, two men and one woman, on a stage in front of a crowd. Sentence 2: four people sat on the stage",C,C,1,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: ""Three individuals, two men and one woman, on a stage in front of a crowd.""
        sentence2: ""Four people sat on the stage.""
    [END_INPUTS]

    [OUTPUTS]
        result: ""disagree""
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: ""disagree"" SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT OUTPUT]
result: ""disagree""
[END_AGENT OUTPUT]",1,C,1,Output: C (Contradiction),1
task190_,43,"Sentence 1: One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside. Sentence 2: A dog catches a frisbee.",C,C,1,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.
        sentence2: A dog catches a frisbee.
    [END_INPUTS]

    [OUTPUTS]
        result: The sentences are neutral.
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: The sentences are neutral. SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT: SentenceComparisonAgent]
    [VARIABLES]
        sentence1: One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.
        sentence2: A dog catches a frisbee.
        result: The sentences are neutral.
    [END_VARIABLES]
[END_AGENT]",0,C,1,Output: N (Neutral),0
task190_,44,Sentence 1: A young girl in a blue shirt with blue jean shorts is grasping the top of a white cinder block wall. Sentence 2: A human grasping.,C,E,0,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: A young girl in a blue shirt with blue jean shorts is grasping the top of a white cinder block wall.
        sentence2: A human grasping.
    [END_INPUTS]

    [OUTPUTS]
        result: neutral
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: neutral SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT: SentenceComparisonAgent]
    [VARIABLES]
        sentence1: A young girl in a blue shirt with blue jean shorts is grasping the top of a white cinder block wall.
        sentence2: A human grasping.
        result: neutral
    [END_VARIABLES]

    [OUTPUT]
        The relationship between the two sentences is neutral.
    [END_OUTPUT]",0,E,0,Output: E (Entailment),0
task190_,45,"Sentence 1: A young boy in a red and white shirt is squatting on the ground, surrounded by bushes. Sentence 2: A boy is squatting on the ground.",C,E,0,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: A young boy in a red and white shirt is squatting on the ground, surrounded by bushes.
        sentence2: A boy is squatting on the ground.
    [END_INPUTS]

    [OUTPUTS]
        result: The sentences agree.
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: The sentences agree. SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT OUTPUT]
result: The sentences agree.
[END AGENT OUTPUT]",0,E,0,Output: E (Entailment),0
task190_,46,"Sentence 1: Multiple people, one of whom is on a bicycle, cross a busy street. Sentence 2: Everyone is on a bicycle.",C,C,1,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: ""Multiple people, one of whom is on a bicycle, cross a busy street.""
        sentence2: ""Everyone is on a bicycle.""
    [END_INPUTS]

    [OUTPUTS]
        result: ""The sentences disagree.""
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: ""The sentences disagree."" SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT OUTPUT]
result: ""The sentences disagree.""
[END AGENT OUTPUT]",1,C,1,Output: C (Contradiction),1
task190_,47,Sentence 1: Two dogs run across the grassy field. Sentence 2: Two dogs are running in a grass field.,C,E,0,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: Two dogs run across the grassy field.
        sentence2: Two dogs are running in a grass field.
    [END_INPUTS]

    [OUTPUTS]
        result: The sentences agree.
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: The sentences agree. SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT OUTPUT]
result: The sentences agree.
[END AGENT OUTPUT]",0,E,0,Output: E (Entailment),0
task190_,48,Sentence 1: A young woman wearing a pink and green striped shirt with a white belt and flip-flops sitting on a cement step. Sentence 2: A woman is mowing the front lawn.,C,C,1,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: A young woman wearing a pink and green striped shirt with a white belt and flip-flops sitting on a cement step.
        sentence2: A woman is mowing the front lawn.
    [END_INPUTS]

    [OUTPUTS]
        result: The sentences disagree.
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: The sentences disagree. SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT: SentenceComparisonAgent]
    [VARIABLES]
        sentence1: A young woman wearing a pink and green striped shirt with a white belt and flip-flops sitting on a cement step.
        sentence2: A woman is mowing the front lawn.
        result: The sentences disagree.
    [END_VARIABLES]
[END_AGENT]",1,C,1,Output: C (Contradiction),1
task190_,49,Sentence 1: Children recite something from white sheet of paper. Sentence 2: The children are coloring with coloring books.,C,C,1,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: ""Children recite something from white sheet of paper.""
        sentence2: ""The children are coloring with coloring books.""
    [END_INPUTS]

    [OUTPUTS]
        result: ""The sentences are neutral.""
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: ""The sentences are neutral."" SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT: SentenceComparisonAgent]
    [VARIABLES]
        sentence1: ""Children recite something from white sheet of paper.""
        sentence2: ""The children are coloring with coloring books.""
        result: ""The sentences are neutral.""
    [END_VARIABLES]
[END_AGENT]",0,C,1,Output: C (Contradiction),1
task190_,50,Sentence 1: Two people in a canoe watching something in the boulder lined water. Sentence 2: Two people are in a canoe.,C,E,0,"[WORKER: SentenceComparisonWorker]
    [INPUTS]
        sentence1: ""Two people in a canoe watching something in the boulder lined water.""
        sentence2: ""Two people are in a canoe.""
    [END_INPUTS]

    [OUTPUTS]
        result: ""The sentences agree.""
    [END_OUTPUTS]

    [MAIN_FLOW]
        [SEQUENTIAL_BLOCK]
            COMMAND-1 [COMMAND Given two sentences, determine if they agree, disagree, or are neutral RESULT result: ""The sentences agree."" SET]
        [END_SEQUENTIAL_BLOCK]
    [END_MAIN_FLOW]
[END_WORKER]

[AGENT: SentenceComparisonAgent]
    [VARIABLES]
        sentence1: ""Two people in a canoe watching something in the boulder lined water.""
        sentence2: ""Two people are in a canoe.""
        result: ""The sentences agree.""
    [END_VARIABLES]
[END_AGENT]

The sentences agree.",0,E,0,Output: E (Entailment),0
